"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"8104","8","Bragantino","1","Matheus Fernandes","35","Meio-campo","57"
"8104","8","Santos","1","Deivid Washington","36","Atacante","72"
"8103","8","Atletico-MG","1","Cristian Pavón","9","Meio-campo","40"
"8103","8","Palmeiras","1","Vanderlan","6","Zagueiro","96"
"8103","8","Palmeiras","1","Gabriel Menino","25","Meio-campo","15"
"8103","8","Atletico-MG","1","Matías Zaracho","15","Meio-campo","44"
"8103","8","Atletico-MG","1","Nathanael Ananias da Silva","40","Zagueiro","24"
"8103","8","Palmeiras","1","Raphael Cavalcante Veiga","23","Meio-campo","47"
"8105","8","Botafogo-RJ","1","Fernando Marçal","21","Zagueiro","44"
"8105","8","America-MG","1","Márcio Almeida de Oliveira","25","Zagueiro","72"
"8105","8","America-MG","1","Renato Marques","78","Atacante","46"
"8105","8","Botafogo-RJ","1","Víctor Cuesta","15","Zagueiro","37"
"8105","8","America-MG","1","Iago Maidana","3","Zagueiro","51"
"8106","9","Fortaleza","1","Vinicius Zanocelo","25","Meio-campo","81"
"8106","9","Bahia","1","Neuciano Gusmão","40","Meio-campo","56"
"8106","9","Fortaleza","1","Cristian Chagas Tarouco","4","Zagueiro","97"
"8106","9","Bahia","1","Everaldo Stum","9","Atacante","65"
"8106","9","Bahia","1","Nicolás Acevedo","26","Meio-campo","54"
"8107","9","Athletico-PR","1","David Terans","10","Meio-campo","79"
"8107","9","Athletico-PR","1","Alex Paulo Menezes Santana","80","Meio-campo","37"
"8107","9","Botafogo-RJ","1","Kayque","62","Meio-campo","95"
"8107","9","Athletico-PR","1","Pedro Henrique Ribeiro Gonçalves","34","Zagueiro","76"
"8107","9","Botafogo-RJ","1","Rafael Pereira da Silva","2","Zagueiro","97"
"8108","9","Cruzeiro","1","Neris","27","Zagueiro","85"
"8108","9","Cruzeiro","1","Wallisson Luiz","5","Meio-campo","46"
"8108","9","Cruzeiro","1","Matheus Jussa","18","Meio-campo","26"
"8108","9","Atletico-MG","1","Hulk","7","Atacante","91"
"8108","9","Atletico-MG","1","Hyoran","20","Meio-campo","71"
"8108","9","Cruzeiro","1","Luciano Castán","4","Zagueiro","96"
"8108","9","Cruzeiro","1","Neto","8","Meio-campo","54"
"8108","9","Cruzeiro","1","Gabriel José Ferreira Mesquita","91","Goleiro","32"
"8108","9","Atletico-MG","1","Renzo Saravia","26","Zagueiro","98"
"8108","9","Atletico-MG","1","Éverson Felipe Marques Pires","22","Goleiro","75"
"8108","9","Atletico-MG","1","Otávio Henrique Passos Santos","5","Meio-campo","34"
"8109","9","America-MG","1","Juninho","8","Meio-campo","84"
"8110","9","Santos","1","Joaquim Henrique","28","Zagueiro","43"
"8110","9","Internacional","1","Jean Dias","38","Atacante","73"
"8110","9","Internacional","1","Johnny Cardoso","30","Meio-campo","10"
"8110","9","Santos","1","Rodrigo Fernández","14","Meio-campo","64"
"8110","9","Internacional","1","Nicolás Hernández","22","Zagueiro","84"
"8110","9","Internacional","1","Alan Patrick","10","Meio-campo","49"
"8111","9","Fluminense","1","Felipe Melo","30","Zagueiro","51"
"8111","9","Fluminense","1","Paulo Henrique Ganso","10","Meio-campo","6"
"8111","9","Bragantino","1","Matheus Fernandes","35","Meio-campo","25"
"8111","9","Fluminense","1","Samuel Xavier","2","Zagueiro","73"
"8111","9","Fluminense","1","Lima","45","Meio-campo","36"
"8111","9","Fluminense","1","Nino","33","Zagueiro","4"
"8111","9","Bragantino","1","Luan Patrick","30","Zagueiro","8"
"8112","9","Gremio","1","Mila","45","Meio-campo","88"
"8112","9","Sao Paulo","1","Alan Franco","28","Zagueiro","29"
"8112","9","Gremio","1","Reinaldo Manoel da Silva","22","Meio-campo","82"
"8113","9","Goias","1","Guilherme","60","Meio-campo","82"
"8113","9","Cuiaba","1","Matheus Alexandre Anastácio de Souza","2","Zagueiro","46"
"8113","9","Goias","1","Magno Jose da Silva","2","Zagueiro","94"
"8113","9","Cuiaba","1","Marllon Borges","4","Zagueiro","67"
"8113","9","Cuiaba","1","Raniele","14","Meio-campo","18"
"8114","9","Palmeiras","1","Jhonatan dos Santos Rosa","40","Meio-campo","96"
"8114","9","Palmeiras","1","Gustavo Gómez","15","Zagueiro","91"
"8114","9","Coritiba","1","Júnior Urso","23","Meio-campo","96"
"8114","9","Coritiba","1","Andrey","7","Meio-campo","95"
"8114","9","Coritiba","1","Bruno Viana","5","Zagueiro","37"
"8114","9","Palmeiras","1","Luan Garcia Teixeira","13","Zagueiro","91"
"8114","9","Palmeiras","1","José Rafael Vivian","8","Meio-campo","51"
"8114","9","Coritiba","1","Henrique Adriano Buss","3","Zagueiro","96"
"8114","9","Coritiba","1","Benjamín Kuscevic","13","Zagueiro","56"
"8115","9","Vasco","1","Alex Teixeira","7","Atacante","45"
"8115","9","Vasco","1","Manuel Capasso","22","Zagueiro","67"
"8116","10","Santos","2","Guilherme Camacho","29","Meio-campo","92"
"8116","10","Coritiba","1","Robson Fernandes","30","Atacante","70"
"8116","10","Santos","1","Guilherme Camacho","29","Meio-campo","89"
"8116","10","Coritiba","1","Victor Luis","26","Zagueiro","97"
"8116","10","Coritiba","1","Thiago Dombroski","55","Zagueiro","60"
"8119","10","Atletico-MG","1","Mariano","25","Zagueiro","80"
"8119","10","Bragantino","1","Cleiton Schwengber","1","Goleiro","88"
"8119","10","Bragantino","1","Lucas Evangelista","8","Meio-campo","28"
"8119","10","Atletico-MG","1","Mauricio Lemos","28","Zagueiro","80"
"8119","10","Bragantino","1","Léo Realpe","2","Zagueiro","39"
"8117","10","Bahia","1","Kanu","4","Zagueiro","68"
"8117","10","Bahia","1","Julio Cesar de Rezende Miranda","5","Meio-campo","27"
"8117","10","Cruzeiro","1","Wallisson Luiz","5","Meio-campo","64"
"8117","10","Bahia","1","Danilo Fernandes","1","Goleiro","97"
"8117","10","Bahia","1","Ryan","66","Meio-campo","51"
"8117","10","Bahia","1","Kayky","37","Meio-campo","19"
"8118","10","Corinthians","1","Ruan Oliveira","33","Meio-campo","82"
"8118","10","Cuiaba","1","Denilson","27","Meio-campo","39"
"8118","10","Corinthians","1","Maycon de Andrade Barberan","7","Meio-campo","82"
"8118","10","Cuiaba","1","Fernando Sobral","88","Meio-campo","94"
"8118","10","Cuiaba","1","Deyverson","16","Atacante","38"
"8120","10","Botafogo-RJ","1","Carlos Eduardo de Oliveira Alves","33","Meio-campo","45"
"8120","10","Fortaleza","1","José Welison","17","Meio-campo","80"
"8120","10","Fortaleza","1","Thiago Galhardo","91","Atacante","3"
"8120","10","Botafogo-RJ","1","Tiquinho Soares","9","Atacante","79"
"8120","10","Botafogo-RJ","1","Rafael Pereira da Silva","2","Zagueiro","37"
"8120","10","Fortaleza","1","Caio Alexandre","8","Meio-campo","13"
"8121","10","America-MG","1","Márcio Almeida de Oliveira","25","Zagueiro","44"
"8121","10","Athletico-PR","1","Erick Luis Conrado Carvalho","26","Meio-campo","84"
"8121","10","Athletico-PR","1","Vitor Roque","9","Atacante","52"
"8121","10","America-MG","1","Aloísio dos Santos Gonçalves","99","Atacante","52"
"8121","10","Athletico-PR","1","Bento Matheus Krepski","1","Goleiro","92"
"8121","10","Athletico-PR","1","Agustín Canobbio","14","Meio-campo","75"
"8122","10","Sao Paulo","1","Rodriguinho","18","Meio-campo","90"
"8122","10","Palmeiras","1","Artur Victor Guimarães","14","Meio-campo","89"
"8122","10","Sao Paulo","2","Pablo Maia","29","Meio-campo","94"
"8122","10","Sao Paulo","1","Pablo Maia","29","Meio-campo","93"
"8122","10","Sao Paulo","1","David Corrêa da Fonseca","22","Atacante","89"
"8123","10","Internacional","1","Matheus Dias","41","Meio-campo","75"
"8123","10","Vasco","1","Jair Rodrigues Júnior","8","Meio-campo","47"
"8123","10","Internacional","1","Rodrigo Moledo","4","Zagueiro","96"
"8123","10","Vasco","1","Robson Bambu","30","Zagueiro","62"
"8123","10","Vasco","1","Lucas Piton","6","Zagueiro","15"
"8124","10","Gremio","1","Bruno Uvini","15","Zagueiro","87"
"8124","10","Gremio","1","Walter Kannemann","4","Zagueiro","55"
"8124","10","Gremio","1","Luis Alberto Suárez","9","Atacante","81"
"8125","10","Goias","1","Willian","12","Meio-campo","32"
"8125","10","Fluminense","1","David Braz","44","Zagueiro","69"
"8125","10","Fluminense","1","Germán Cano","14","Atacante","18"
"8125","10","Goias","1","Guilherme","60","Meio-campo","53"
"8125","10","Goias","1","Zé Ricardo","5","Meio-campo","17"
"8125","10","Fluminense","1","Fábio Deivson Lopes Maciel","1","Goleiro","58"
"8126","11","Cruzeiro","1","Wallisson Luiz","5","Meio-campo","83"
"8126","11","Cruzeiro","1","Luciano Castán","4","Zagueiro","14"
"8126","11","Fortaleza","1","Emanuel Brítez","19","Zagueiro","73"
"8126","11","Fortaleza","1","José Welison","17","Meio-campo","45"
"8126","11","Cruzeiro","1","Marlon Rodrigues Xavier","3","Zagueiro","95"
"8126","11","Cruzeiro","1","Machado","23","Meio-campo","44"
"8126","11","Fortaleza","1","Caio Alexandre","8","Meio-campo","96"
"8126","11","Fortaleza","1","Guilherme","29","Atacante","47"
"8127","11","Sao Paulo","1","Gabriel Neves","20","Meio-campo","85"
"8127","11","Athletico-PR","1","Thiago Heleno","44","Zagueiro","57"
"8127","11","Sao Paulo","1","Caio Paulista","38","Zagueiro","92"
"8127","11","Sao Paulo","1","Jonathan Calleri","9","Atacante","59"
"8127","11","Athletico-PR","1","Alex Paulo Menezes Santana","80","Meio-campo","44"
"8128","11","Santos","1","Douglas Moreira","19","Meio-campo","70"
"8128","11","Corinthians","1","Guilherme Biro","26","Meio-campo","48"
"8128","11","Corinthians","1","Matheus Bidu","21","Zagueiro","25"
"8128","11","Santos","1","Rodrigo Fernández","14","Meio-campo","51"
"8128","11","Corinthians","1","Fagner","23","Zagueiro","30"
"8128","11","Corinthians","1","Yuri Alberto","9","Atacante","20"
"8129","11","Fluminense","1","John Kennedy","9","Atacante","98"
"8129","11","Atletico-MG","1","Guilherme Arana","13","Zagueiro","95"
"8129","11","Atletico-MG","1","Rodrigo Battaglia","21","Meio-campo","89"
"8129","11","Fluminense","1","André","7","Meio-campo","95"
"8129","11","Atletico-MG","1","Hulk","7","Atacante","90"
"8129","11","Atletico-MG","1","Hyoran","20","Meio-campo","32"
"8130","11","Bahia","1","Ademir","7","Atacante","44"
"8130","11","Palmeiras","1","Breno Lopes","19","Atacante","87"
"8130","11","Palmeiras","1","Endrick","9","Atacante","9"
"8130","11","Bahia","1","Everaldo Stum","9","Atacante","97"
"8130","11","Bahia","1","Kayky","37","Meio-campo","75"
"8130","11","Bahia","1","Vinicius Mingotti","21","Atacante","14"
"8130","11","Palmeiras","1","Gabriel Menino","25","Meio-campo","74"
"8131","11","America-MG","2","Éder","33","Zagueiro","35"
"8131","11","America-MG","1","Éder","33","Zagueiro","9"
"8131","11","America-MG","1","Mateus Henrique","36","Meio-campo","82"
"8133","11","Cuiaba","1","Matheus Alexandre Anastácio de Souza","2","Zagueiro","81"
"8133","11","Botafogo-RJ","1","João Victor Santos Sá","7","Atacante","41"
"8133","11","Cuiaba","1","Filipe Augusto Carvalho Souza","5","Meio-campo","93"
"8133","11","Botafogo-RJ","1","Hugo","16","Zagueiro","68"
"8134","11","Vasco","1","Mateus Carvalho","85","Meio-campo","42"
"8134","11","Goias","1","Everton Morelli","40","Meio-campo","62"
"8134","11","Vasco","1","Andrey Santos","18","Meio-campo","77"
"8134","11","Goias","1","Apodi","22","Atacante","87"
"8134","11","Goias","1","Willian","12","Meio-campo","23"
"8132","11","Coritiba","1","Thiago Dombroski","55","Zagueiro","58"
"8132","11","Internacional","1","Gustavo Campanharo","17","Meio-campo","35"
"8132","11","Internacional","1","Renê Rodrigues Martins","6","Zagueiro","15"
"8132","11","Coritiba","1","Robson Fernandes","30","Meio-campo","64"
"8132","11","Internacional","1","John Victor Maciel Furtado","31","Goleiro","81"
"8132","11","Internacional","1","Gabriel Mercado","25","Zagueiro","19"
"8136","12","Athletico-PR","1","Madson","22","Zagueiro","89"
"8136","12","Athletico-PR","1","Léo Linck","23","Goleiro","52"
"8136","12","Athletico-PR","1","Fernandinho","5","Meio-campo","32"
"8136","12","Corinthians","1","Carlos Gilberto do Nascimento Silva","4","Zagueiro","34"
"8136","12","Athletico-PR","1","Vitor Roque","9","Atacante","74"
"8136","12","Athletico-PR","1","Bento Matheus Krepski","1","Goleiro","49"
"8136","12","Corinthians","1","Fábio Santos","6","Zagueiro","92"
"8137","12","Fluminense","2","Nino","33","Zagueiro","37"
"8137","12","Fluminense","1","Samuel Xavier","2","Zagueiro","51"
"8138","12","Atletico-MG","2","Renzo Saravia","26","Zagueiro","89"
"8138","12","Fortaleza","1","Cristian Chagas Tarouco","4","Zagueiro","50"
"8138","12","Atletico-MG","1","Bruno Fuchs","3","Zagueiro","61"
"8139","12","Cruzeiro","1","Henrique Dourado","99","Atacante","93"
"8139","12","Sao Paulo","1","Rodriguinho","18","Meio-campo","81"
"8139","12","Sao Paulo","1","David Corrêa da Fonseca","22","Atacante","88"
"8139","12","Sao Paulo","1","Rodrigo Nestor","11","Meio-campo","74"
"8140","12","Botafogo-RJ","1","Matheus Nascimento","90","Atacante","95"
"8140","12","Botafogo-RJ","1","Danilo Neves","6","Meio-campo","31"
"8140","12","Botafogo-RJ","1","Danilo Barbosa da Silva","5","Meio-campo","61"
"8141","12","Gremio","1","Felipe Carballo","8","Meio-campo","21"
"8141","12","Coritiba","1","Alef Manga","11","Atacante","42"
"8141","12","Coritiba","1","Natanael","16","Meio-campo","33"
"8141","12","Coritiba","2","Bruno Gomes","6","Meio-campo","93"
"8141","12","Gremio","1","Reinaldo Manoel da Silva","22","Zagueiro","70"
"8141","12","Coritiba","1","Benjamín Kuscevic","13","Zagueiro","73"
"8141","12","Coritiba","1","Andrey","7","Meio-campo","36"
"8144","12","Bragantino","1","Jadsom","5","Meio-campo","49"
"8144","12","Goias","1","Magno Jose da Silva","2","Zagueiro","36"
"8144","12","Bragantino","1","Vitor Hugo Naum dos Santos","28","Meio-campo","51"
"8144","12","Goias","1","Bruno Melo","19","Zagueiro","64"
"8142","12","America-MG","1","Mateus Pasinato","14","Goleiro","78"
"8142","12","America-MG","1","Danilo Avelar","22","Zagueiro","92"
"8142","12","Internacional","1","Nicolás Hernández","22","Zagueiro","15"
"8143","12","Santos","1","Luan Dias","97","Meio-campo","95"
"8143","12","Flamengo","1","Erick Pulgar","5","Meio-campo","52"
"8143","12","Santos","1","Lucas Pires Silva","44","Zagueiro","39"
"8145","12","Vasco","1","Eguinaldo","21","Atacante","95"
"8145","12","Vasco","1","Luca Orellano","14","Atacante","77"
"8145","12","Vasco","1","Rayan","77","Atacante","38"
"8145","12","Cuiaba","1","Denilson","27","Meio-campo","88"
"8145","12","Vasco","1","Zé Gabriel","23","Zagueiro","97"
"8145","12","Vasco","1","Jair Rodrigues Júnior","8","Meio-campo","94"
"8145","12","Vasco","1","Gabriel Pec","11","Atacante","67"
"8145","12","Cuiaba","1","Alan Empereur","33","Zagueiro","90"
"8145","12","Cuiaba","1","Fernando Sobral","88","Meio-campo","57"
"8146","13","Fluminense","2","Jhon Arias","21","Meio-campo","99"
"8146","13","Sao Paulo","1","Patryck","36","Zagueiro","98"
"8146","13","Fluminense","1","Jhon Arias","21","Meio-campo","86"
"8146","13","Sao Paulo","1","Gabriel Neves","20","Meio-campo","55"
"8146","13","Fluminense","1","Felipe Melo","30","Zagueiro","11"
"8147","13","Flamengo","1","Bruno Henrique","27","Atacante","57"
"8147","13","Flamengo","1","Erick Pulgar","5","Meio-campo","44"
"8148","13","Bahia","1","Neuciano Gusmão","40","Zagueiro","91"
"8148","13","Bahia","1","Nicolás Acevedo","26","Meio-campo","37"
"8148","13","Gremio","1","João Pedro Maturano dos Santos","18","Zagueiro","32"
"8148","13","Bahia","1","Thaciano","16","Meio-campo","69"
"8148","13","Gremio","1","Walter Kannemann","4","Zagueiro","67"
"8149","13","Internacional","1","Fabricio Bustos","16","Zagueiro","79"
"8149","13","Internacional","1","Gabriel Mercado","25","Zagueiro","48"
"8149","13","Internacional","1","Renê Rodrigues Martins","6","Zagueiro","38"
"8149","13","Cruzeiro","1","Marlon Rodrigues Xavier","3","Zagueiro","52"
"8149","13","Cruzeiro","2","Oliveira","6","Zagueiro","69"
"8149","13","Internacional","1","Vitão","44","Zagueiro","83"
"8149","13","Internacional","1","Alan Patrick","10","Meio-campo","53"
"8149","13","Internacional","1","Johnny Cardoso","30","Meio-campo","44"
"8149","13","Cruzeiro","1","Bruno Rodrigues","9","Atacante","69"
"8149","13","Cruzeiro","1","Oliveira","6","Zagueiro","25"
"8150","13","Corinthians","1","Wesley Gassova","36","Meio-campo","85"
"8150","13","Corinthians","1","Fagner","23","Zagueiro","35"
"8150","13","Bragantino","1","Marcos Vinicios","27","Atacante","85"
"8150","13","Corinthians","1","Gabriel Moscardo","44","Meio-campo","60"
"8150","13","Bragantino","1","Eduardo Santos","26","Zagueiro","89"
"8151","13","Botafogo-RJ","1","Adryelson","34","Zagueiro","41"
"8151","13","Vasco","1","Rayan","77","Atacante","86"
"8151","13","Vasco","1","Robson Bambu","30","Zagueiro","19"
"8151","13","Botafogo-RJ","1","Matías Segovia","19","Meio-campo","89"
"8151","13","Vasco","1","Lucas Piton","6","Zagueiro","88"
"8151","13","Vasco","1","Luca Orellano","14","Meio-campo","60"
"8151","13","Vasco","1","Leonardo Pinheiro","3","Zagueiro","19"
"8152","13","Atletico-MG","2","Hulk","7","Atacante","96"
"8152","13","Atletico-MG","1","Alan Kardec","14","Atacante","90"
"8152","13","America-MG","1","Aloísio dos Santos Gonçalves","99","Atacante","93"
"8152","13","Atletico-MG","1","Hulk","7","Atacante","15"
"8152","13","America-MG","1","Martín Benítez","10","Meio-campo","88"
"8153","13","Athletico-PR","1","Madson","22","Zagueiro","85"
"8153","13","Athletico-PR","1","Vitor Bueno","8","Meio-campo","74"
"8153","13","Palmeiras","1","Gustavo Garcia","32","Meio-campo","49"
"8153","13","Palmeiras","2","Gustavo Garcia","32","Meio-campo","66"
"8153","13","Athletico-PR","1","Vitor Roque","9","Atacante","81"
"8153","13","Athletico-PR","1","Ivaldo","3","Zagueiro","3"
"8154","13","Santos","1","Gabriel Inocêncio","12","Zagueiro","34"
"8154","13","Santos","1","Messias Rodrigues da Silva Júnior","24","Zagueiro","61"
"8155","13","Goias","1","Magno Jose da Silva","2","Zagueiro","94"
"8155","13","Goias","1","Bruno Melo","19","Zagueiro","70"
"8155","13","Coritiba","1","Luan Polli","27","Goleiro","80"
"8155","13","Coritiba","1","Robson Fernandes","30","Meio-campo","65"
"8155","13","Coritiba","1","Gabriel Vasconcellos Ferreira","1","Goleiro","59"
"8155","13","Coritiba","1","Andrey","7","Meio-campo","50"
"8155","13","Goias","1","Julián Palacios","10","Meio-campo","95"
"8155","13","Goias","1","Alesson","27","Meio-campo","81"
"8155","13","Goias","1","Zé Ricardo","5","Meio-campo","48"
"8155","13","Coritiba","1","Rodrigo Pinho","9","Atacante","70"
"8155","13","Coritiba","1","Thiago Dombroski","55","Zagueiro","59"
"8155","13","Coritiba","1","Diogo Batista","29","Zagueiro","53"
"8155","13","Coritiba","1","Matheus Bianqui","17","Meio-campo","11"
"8156","14","Cuiaba","1","Ronald","8","Meio-campo","93"
"8156","14","Bahia","1","Nicolás Acevedo","26","Meio-campo","93"
"8156","14","Bahia","1","André Dhominique","13","Zagueiro","37"
"8156","14","Cuiaba","1","Jonathan Cafú","7","Atacante","42"
"8156","14","Bahia","1","Gabriel Xavier","3","Zagueiro","78"
"8157","14","Vasco","1","Mateus Carvalho","85","Meio-campo","48"
"8157","14","Cruzeiro","1","Robert","80","Atacante","79"
"8157","14","Vasco","1","Manuel Capasso","22","Zagueiro","86"
"8157","14","Cruzeiro","1","William de Asevedo Furtado","12","Zagueiro","93"
"8157","14","Cruzeiro","1","Kaiki Bruno","16","Zagueiro","54"
"8158","14","Atletico-MG","1","Rodrigo Battaglia","21","Meio-campo","61"
